2023-10-23 16:20:26-debug: %cImport%c: D:\AppData\cocos\editors\Creator\Creator\3.7.4\resources\resources\3d\engine\editor\assets\chunks background: #aaff85; color: #000; color: #000;
2023-10-23 16:22:19-debug: %cReImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\textures\Hall\xiaoguotu.png@6c48abackground: #aaff85; color: #000;color: #000;
2023-10-23 16:22:19-debug: %cReImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\textures\Hall\xiaoguotu.png@f9941background: #aaff85; color: #000;color: #000;
2023-10-23 16:22:19-debug: refresh asset E:\Cocos\Project\ROYALTEENPATTI\assets\textures success
2023-10-23 16:22:19-debug: start refresh asset from E:\Cocos\Project\ROYALTEENPATTI\assets\textures...
2023-10-23 16:22:19-debug: %cImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\texturesbackground: #aaff85; color: #000;color: #000;
2023-10-23 16:22:19-debug: refresh asset E:\Cocos\Project\ROYALTEENPATTI\assets success
2023-10-23 16:22:19-debug: move asset from E:\Cocos\Project\ROYALTEENPATTI\assets\textures\大厅 -> E:\Cocos\Project\ROYALTEENPATTI\assets\textures\Hall success
2023-10-23 16:22:26-debug: start move asset from E:\Cocos\Project\ROYALTEENPATTI\assets\textures\登录页 -> E:\Cocos\Project\ROYALTEENPATTI\assets\textures\load...
2023-10-23 16:22:26-debug: start refresh asset from E:\Cocos\Project\ROYALTEENPATTI\assets\textures\load...
2023-10-23 16:22:26-debug: %cImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\textures\load\loadingbackground: #aaff85; color: #000;color: #000;
2023-10-23 16:22:26-debug: %cImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\textures\loadbackground: #aaff85; color: #000;color: #000;
2023-10-23 16:22:26-debug: %cImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\textures\load\loading\loading05_bt02.pngbackground: #aaff85; color: #000;color: #000;
2023-10-23 16:22:26-debug: %cImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\textures\load\loading\loading05_bt01.pngbackground: #aaff85; color: #000;color: #000;
2023-10-23 16:22:26-debug: %cImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\textures\load\loading05.psbbackground: #aaff85; color: #000;color: #000;
2023-10-23 16:22:26-debug: %cImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\textures\load\loading05.pngbackground: #aaff85; color: #000;color: #000;
2023-10-23 16:22:26-debug: %cImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\textures\load\loading\loading05.pngbackground: #aaff85; color: #000;color: #000;
2023-10-23 16:22:26-debug: %cReImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\textures\load\loading\loading05_bt01.png@6c48abackground: #aaff85; color: #000;color: #000;
2023-10-23 16:22:26-debug: %cReImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\textures\load\loading\loading05_bt02.png@6c48abackground: #aaff85; color: #000;color: #000;
2023-10-23 16:22:26-debug: %cImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\textures\load\loading\loading05_logo.pngbackground: #aaff85; color: #000;color: #000;
2023-10-23 16:22:26-debug: %cReImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\textures\load\loading\loading05_bt01.png@f9941background: #aaff85; color: #000;color: #000;
2023-10-23 16:22:26-debug: %cReImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\textures\load\loading\loading05_bt02.png@f9941background: #aaff85; color: #000;color: #000;
2023-10-23 16:22:26-debug: %cImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\textures\load\loading\loading05_shuom.pngbackground: #aaff85; color: #000;color: #000;
2023-10-23 16:22:26-debug: %cReImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\textures\load\loading\loading05_shuom.png@6c48abackground: #aaff85; color: #000;color: #000;
2023-10-23 16:22:26-debug: %cReImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\textures\load\loading\loading05_shuom.png@f9941background: #aaff85; color: #000;color: #000;
2023-10-23 16:22:26-debug: %cReImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\textures\load\loading\loading05_logo.png@6c48abackground: #aaff85; color: #000;color: #000;
2023-10-23 16:22:26-debug: %cReImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\textures\load\loading\loading05_logo.png@f9941background: #aaff85; color: #000;color: #000;
2023-10-23 16:22:26-debug: %cReImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\textures\load\loading\loading05.png@6c48abackground: #aaff85; color: #000;color: #000;
2023-10-23 16:22:26-debug: %cReImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\textures\load\loading05.png@6c48abackground: #aaff85; color: #000;color: #000;
2023-10-23 16:22:26-debug: %cReImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\textures\load\loading05.png@f9941background: #aaff85; color: #000;color: #000;
2023-10-23 16:22:26-debug: %cReImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\textures\load\loading\loading05.png@f9941background: #aaff85; color: #000;color: #000;
2023-10-23 16:22:26-debug: refresh asset E:\Cocos\Project\ROYALTEENPATTI\assets\textures success
2023-10-23 16:22:26-debug: start refresh asset from E:\Cocos\Project\ROYALTEENPATTI\assets\textures...
2023-10-23 16:22:26-debug: %cImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\texturesbackground: #aaff85; color: #000;color: #000;
2023-10-23 16:22:26-debug: refresh asset E:\Cocos\Project\ROYALTEENPATTI\assets success
2023-10-23 16:22:26-debug: move asset from E:\Cocos\Project\ROYALTEENPATTI\assets\textures\登录页 -> E:\Cocos\Project\ROYALTEENPATTI\assets\textures\load success
2023-10-23 16:24:00-debug: refresh db internal success
2023-10-23 16:24:00-debug: asset-db:worker-effect-data-processing (136ms)
2023-10-23 16:24:00-debug: refresh db assets success
2023-10-23 16:24:00-debug: asset-db:refresh-all-database (169ms)
2023-10-23 16:24:11-debug: start refresh asset from E:\Cocos\Project\ROYALTEENPATTI\assets\folder...
2023-10-23 16:24:11-debug: %cImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\folderbackground: #aaff85; color: #000;color: #000;
2023-10-23 16:24:11-debug: refresh asset E:\Cocos\Project\ROYALTEENPATTI\assets success
2023-10-23 16:24:13-debug: start refresh asset from E:\Cocos\Project\ROYALTEENPATTI\assets\folder-001...
2023-10-23 16:24:13-debug: %cImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\folder-001background: #aaff85; color: #000;color: #000;
2023-10-23 16:24:13-debug: refresh asset E:\Cocos\Project\ROYALTEENPATTI\assets success
2023-10-23 16:24:18-debug: refresh db internal success
2023-10-23 16:24:19-debug: asset-db:worker-effect-data-processing (133ms)
2023-10-23 16:24:19-debug: refresh db assets success
2023-10-23 16:24:19-debug: asset-db:refresh-all-database (167ms)
2023-10-23 16:24:21-debug: start move asset from E:\Cocos\Project\ROYALTEENPATTI\assets\folder -> E:\Cocos\Project\ROYALTEENPATTI\assets\scenes...
2023-10-23 16:24:21-debug: start refresh asset from E:\Cocos\Project\ROYALTEENPATTI\assets\scenes...
2023-10-23 16:24:21-debug: %cImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\scenesbackground: #aaff85; color: #000;color: #000;
2023-10-23 16:24:21-debug: start refresh asset from E:\Cocos\Project\ROYALTEENPATTI\assets...
2023-10-23 16:24:21-debug: refresh asset E:\Cocos\Project\ROYALTEENPATTI\assets success
2023-10-23 16:24:21-debug: move asset from E:\Cocos\Project\ROYALTEENPATTI\assets\folder -> E:\Cocos\Project\ROYALTEENPATTI\assets\scenes success
2023-10-23 16:24:21-debug: refresh asset E:\Cocos\Project\ROYALTEENPATTI success
2023-10-23 16:24:27-debug: start move asset from E:\Cocos\Project\ROYALTEENPATTI\assets\folder-001 -> E:\Cocos\Project\ROYALTEENPATTI\assets\scripts...
2023-10-23 16:24:27-debug: start refresh asset from E:\Cocos\Project\ROYALTEENPATTI\assets\scripts...
2023-10-23 16:24:27-debug: %cImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\scriptsbackground: #aaff85; color: #000;color: #000;
2023-10-23 16:24:27-debug: start refresh asset from E:\Cocos\Project\ROYALTEENPATTI\assets...
2023-10-23 16:24:27-debug: refresh asset E:\Cocos\Project\ROYALTEENPATTI success
2023-10-23 16:24:27-debug: refresh asset E:\Cocos\Project\ROYALTEENPATTI\assets success
2023-10-23 16:24:27-debug: move asset from E:\Cocos\Project\ROYALTEENPATTI\assets\folder-001 -> E:\Cocos\Project\ROYALTEENPATTI\assets\scripts success
2023-10-23 16:24:44-debug: start move asset from E:\Cocos\Project\ROYALTEENPATTI\assets\resources -> E:\Cocos\Project\ROYALTEENPATTI\assets\scenes\resources...
2023-10-23 16:24:44-debug: start refresh asset from E:\Cocos\Project\ROYALTEENPATTI\assets\scenes\resources...
2023-10-23 16:24:44-debug: %cImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\scenes\resourcesbackground: #aaff85; color: #000;color: #000;
2023-10-23 16:24:44-debug: refresh asset E:\Cocos\Project\ROYALTEENPATTI\assets\scenes success
2023-10-23 16:24:44-debug: start refresh asset from E:\Cocos\Project\ROYALTEENPATTI\assets...
2023-10-23 16:24:44-debug: refresh asset E:\Cocos\Project\ROYALTEENPATTI success
2023-10-23 16:24:44-debug: move asset from E:\Cocos\Project\ROYALTEENPATTI\assets\resources -> E:\Cocos\Project\ROYALTEENPATTI\assets\scenes\resources success
2023-10-23 16:24:44-debug: %cImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\scenesbackground: #aaff85; color: #000;color: #000;
2023-10-23 16:24:47-debug: start move asset from E:\Cocos\Project\ROYALTEENPATTI\assets\scenes\resources -> E:\Cocos\Project\ROYALTEENPATTI\assets\resources...
2023-10-23 16:24:48-debug: start refresh asset from E:\Cocos\Project\ROYALTEENPATTI\assets\resources...
2023-10-23 16:24:48-debug: %cImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\resourcesbackground: #aaff85; color: #000;color: #000;
2023-10-23 16:24:48-debug: refresh asset E:\Cocos\Project\ROYALTEENPATTI\assets success
2023-10-23 16:24:48-debug: start refresh asset from E:\Cocos\Project\ROYALTEENPATTI\assets\scenes...
2023-10-23 16:24:48-debug: %cImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\scenesbackground: #aaff85; color: #000;color: #000;
2023-10-23 16:24:48-debug: move asset from E:\Cocos\Project\ROYALTEENPATTI\assets\scenes\resources -> E:\Cocos\Project\ROYALTEENPATTI\assets\resources success
2023-10-23 16:24:48-debug: refresh asset E:\Cocos\Project\ROYALTEENPATTI\assets success
2023-10-23 16:25:06-debug: refresh db internal success
2023-10-23 16:25:06-debug: asset-db:worker-effect-data-processing (132ms)
2023-10-23 16:25:06-debug: refresh db assets success
2023-10-23 16:25:06-debug: asset-db:refresh-all-database (168ms)
2023-10-23 16:25:21-debug: start refresh asset from E:\Cocos\Project\ROYALTEENPATTI\assets\scenes\Login.scene...
2023-10-23 16:25:21-debug: %cImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\scenes\Login.scenebackground: #aaff85; color: #000;color: #000;
2023-10-23 16:25:21-debug: refresh asset E:\Cocos\Project\ROYALTEENPATTI\assets\scenes success
2023-10-23 16:25:21-debug: %cImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\scenesbackground: #aaff85; color: #000;color: #000;
2023-10-23 16:26:03-debug: start refresh asset from E:\Cocos\Project\ROYALTEENPATTI\assets\scenes\Login.scene...
2023-10-23 16:26:03-debug: %cImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\scenes\Login.scenebackground: #aaff85; color: #000;color: #000;
2023-10-23 16:26:03-debug: refresh asset E:\Cocos\Project\ROYALTEENPATTI\assets\scenes success
2023-10-23 16:26:04-debug: start refresh asset from E:\Cocos\Project\ROYALTEENPATTI\assets\scenes\Login.scene...
2023-10-23 16:26:04-debug: %cImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\scenes\Login.scenebackground: #aaff85; color: #000;color: #000;
2023-10-23 16:26:04-debug: refresh asset E:\Cocos\Project\ROYALTEENPATTI\assets\scenes success
2023-10-23 16:26:07-debug: refresh db internal success
2023-10-23 16:26:08-debug: asset-db:worker-effect-data-processing (130ms)
2023-10-23 16:26:08-debug: refresh db assets success
2023-10-23 16:26:08-debug: asset-db:refresh-all-database (163ms)
2023-10-23 16:26:42-debug: refresh db internal success
2023-10-23 16:26:42-debug: asset-db:worker-effect-data-processing (132ms)
2023-10-23 16:26:42-debug: refresh db assets success
2023-10-23 16:26:42-debug: asset-db:refresh-all-database (163ms)
2023-10-23 16:26:46-debug: start refresh asset from E:\Cocos\Project\ROYALTEENPATTI\assets\scenes\Login.scene...
2023-10-23 16:26:46-debug: %cImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\scenes\Login.scenebackground: #aaff85; color: #000;color: #000;
2023-10-23 16:26:46-debug: refresh asset E:\Cocos\Project\ROYALTEENPATTI\assets\scenes success
2023-10-23 16:27:22-debug: refresh db internal success
2023-10-23 16:27:22-debug: asset-db:worker-effect-data-processing (128ms)
2023-10-23 16:27:22-debug: refresh db assets success
2023-10-23 16:27:22-debug: asset-db:refresh-all-database (158ms)
2023-10-23 16:27:47-debug: refresh db internal success
2023-10-23 16:27:47-debug: asset-db:worker-effect-data-processing (131ms)
2023-10-23 16:27:47-debug: refresh db assets success
2023-10-23 16:27:47-debug: asset-db:refresh-all-database (161ms)
2023-10-23 16:27:55-debug: refresh db internal success
2023-10-23 16:27:55-debug: asset-db:worker-effect-data-processing (117ms)
2023-10-23 16:27:55-debug: refresh db assets success
2023-10-23 16:27:55-debug: asset-db:refresh-all-database (151ms)
2023-10-23 16:28:15-debug: start refresh asset from E:\Cocos\Project\ROYALTEENPATTI\assets\scenes\Login.scene...
2023-10-23 16:28:15-debug: %cImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\scenes\Login.scenebackground: #aaff85; color: #000;color: #000;
2023-10-23 16:28:15-debug: refresh asset E:\Cocos\Project\ROYALTEENPATTI\assets\scenes success
2023-10-23 16:30:03-debug: refresh db internal success
2023-10-23 16:30:04-debug: asset-db:worker-effect-data-processing (137ms)
2023-10-23 16:30:04-debug: refresh db assets success
2023-10-23 16:30:04-debug: asset-db:refresh-all-database (174ms)
2023-10-23 16:59:23-debug: refresh db internal success
2023-10-23 16:59:23-debug: asset-db:worker-effect-data-processing (140ms)
2023-10-23 16:59:23-debug: refresh db assets success
2023-10-23 16:59:23-debug: asset-db:refresh-all-database (172ms)
2023-10-23 16:59:27-debug: refresh db internal success
2023-10-23 16:59:27-debug: asset-db:worker-effect-data-processing (115ms)
2023-10-23 16:59:27-debug: refresh db assets success
2023-10-23 16:59:27-debug: asset-db:refresh-all-database (149ms)
2023-10-23 16:59:42-debug: refresh db internal success
2023-10-23 16:59:42-debug: asset-db:worker-effect-data-processing (131ms)
2023-10-23 16:59:42-debug: refresh db assets success
2023-10-23 16:59:42-debug: asset-db:refresh-all-database (159ms)
2023-10-23 17:00:08-debug: refresh db internal success
2023-10-23 17:00:08-debug: asset-db:worker-effect-data-processing (136ms)
2023-10-23 17:00:08-debug: refresh db assets success
2023-10-23 17:00:08-debug: asset-db:refresh-all-database (160ms)
2023-10-23 17:00:18-debug: refresh db internal success
2023-10-23 17:00:18-debug: asset-db:worker-effect-data-processing (106ms)
2023-10-23 17:00:18-debug: refresh db assets success
2023-10-23 17:00:18-debug: asset-db:refresh-all-database (135ms)
2023-10-23 17:00:58-debug: refresh db internal success
2023-10-23 17:00:58-debug: asset-db:worker-effect-data-processing (125ms)
2023-10-23 17:00:58-debug: refresh db assets success
2023-10-23 17:00:58-debug: asset-db:refresh-all-database (151ms)
2023-10-23 17:01:17-debug: refresh db internal success
2023-10-23 17:01:17-debug: asset-db:worker-effect-data-processing (104ms)
2023-10-23 17:01:17-debug: refresh db assets success
2023-10-23 17:01:17-debug: asset-db:refresh-all-database (133ms)
2023-10-23 17:01:33-debug: %cImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\textures\load\loading\loading05.pngbackground: #aaff85; color: #000;color: #000;
2023-10-23 17:01:33-debug: %cReImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\textures\load\loading\loading05.png@6c48abackground: #aaff85; color: #000;color: #000;
2023-10-23 17:01:33-debug: %cReImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\textures\load\loading\loading05.png@f9941background: #aaff85; color: #000;color: #000;
2023-10-23 17:01:33-debug: asset-db:reimport-assetf2bf58a0-8f41-4ae3-bf32-72be2938b333 (132ms)
2023-10-23 17:01:46-debug: refresh db internal success
2023-10-23 17:01:46-debug: asset-db:worker-effect-data-processing (105ms)
2023-10-23 17:01:46-debug: refresh db assets success
2023-10-23 17:01:46-debug: asset-db:refresh-all-database (136ms)
2023-10-23 17:01:49-debug: refresh db internal success
2023-10-23 17:01:50-debug: asset-db:worker-effect-data-processing (138ms)
2023-10-23 17:01:50-debug: refresh db assets success
2023-10-23 17:01:50-debug: asset-db:refresh-all-database (170ms)
2023-10-23 17:04:10-debug: refresh db internal success
2023-10-23 17:04:10-debug: asset-db:worker-effect-data-processing (131ms)
2023-10-23 17:04:10-debug: refresh db assets success
2023-10-23 17:04:10-debug: asset-db:refresh-all-database (159ms)
2023-10-23 17:04:24-debug: refresh db internal success
2023-10-23 17:04:24-debug: asset-db:worker-effect-data-processing (122ms)
2023-10-23 17:04:24-debug: refresh db assets success
2023-10-23 17:04:24-debug: asset-db:refresh-all-database (145ms)
2023-10-23 17:04:29-debug: refresh db internal success
2023-10-23 17:04:29-debug: asset-db:worker-effect-data-processing (96ms)
2023-10-23 17:04:29-debug: refresh db assets success
2023-10-23 17:04:29-debug: asset-db:refresh-all-database (122ms)
2023-10-23 17:04:34-debug: refresh db internal success
2023-10-23 17:04:34-debug: asset-db:worker-effect-data-processing (92ms)
2023-10-23 17:04:34-debug: refresh db assets success
2023-10-23 17:04:34-debug: asset-db:refresh-all-database (119ms)
2023-10-23 17:05:08-debug: %cImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\textures\load\loading\loading05.pngbackground: #aaff85; color: #000;color: #000;
2023-10-23 17:05:08-debug: %cReImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\textures\load\loading\loading05.png@6c48abackground: #aaff85; color: #000;color: #000;
2023-10-23 17:05:08-debug: %cReImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\textures\load\loading\loading05.png@f9941background: #aaff85; color: #000;color: #000;
2023-10-23 17:05:08-debug: asset-db:reimport-assetf2bf58a0-8f41-4ae3-bf32-72be2938b333 (134ms)
2023-10-23 17:05:43-debug: %cImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\textures\load\loading\loading05_logo.pngbackground: #aaff85; color: #000;color: #000;
2023-10-23 17:05:43-debug: %cReImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\textures\load\loading\loading05_logo.png@6c48abackground: #aaff85; color: #000;color: #000;
2023-10-23 17:05:43-debug: %cReImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\textures\load\loading\loading05_logo.png@f9941background: #aaff85; color: #000;color: #000;
2023-10-23 17:05:43-debug: asset-db:reimport-assetb4e0f30f-e700-4096-963e-05f932f08f6c (40ms)
2023-10-23 17:05:52-debug: %cImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\textures\load\loading\loading05_shuom.pngbackground: #aaff85; color: #000;color: #000;
2023-10-23 17:05:52-debug: %cReImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\textures\load\loading\loading05_shuom.png@6c48abackground: #aaff85; color: #000;color: #000;
2023-10-23 17:05:52-debug: %cReImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\textures\load\loading\loading05_shuom.png@f9941background: #aaff85; color: #000;color: #000;
2023-10-23 17:05:52-debug: asset-db:reimport-asset5845f5bf-1e37-4110-8dce-f4663fdd3edf (22ms)
2023-10-23 17:06:02-debug: %cImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\textures\load\loading05.pngbackground: #aaff85; color: #000;color: #000;
2023-10-23 17:06:02-debug: %cReImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\textures\load\loading05.png@6c48abackground: #aaff85; color: #000;color: #000;
2023-10-23 17:06:02-debug: %cReImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\textures\load\loading05.png@f9941background: #aaff85; color: #000;color: #000;
2023-10-23 17:06:02-debug: asset-db:reimport-asset34af8651-e384-4c0f-9ca5-c1ae73e045ff (137ms)
2023-10-23 17:06:28-debug: refresh db internal success
2023-10-23 17:06:28-debug: asset-db:worker-effect-data-processing (134ms)
2023-10-23 17:06:28-debug: refresh db assets success
2023-10-23 17:06:28-debug: asset-db:refresh-all-database (164ms)
2023-10-23 17:06:33-debug: %cImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\textures\load\loading05.pngbackground: #aaff85; color: #000;color: #000;
2023-10-23 17:06:33-debug: %cReImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\textures\load\loading05.png@6c48abackground: #aaff85; color: #000;color: #000;
2023-10-23 17:06:33-debug: %cReImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\textures\load\loading05.png@f9941background: #aaff85; color: #000;color: #000;
2023-10-23 17:06:33-debug: asset-db:reimport-asset34af8651-e384-4c0f-9ca5-c1ae73e045ff (112ms)
2023-10-23 17:06:36-debug: %cImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\textures\load\loading05.pngbackground: #aaff85; color: #000;color: #000;
2023-10-23 17:06:36-debug: %cReImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\textures\load\loading05.png@6c48abackground: #aaff85; color: #000;color: #000;
2023-10-23 17:06:36-debug: %cReImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\textures\load\loading05.png@f9941background: #aaff85; color: #000;color: #000;
2023-10-23 17:06:36-debug: asset-db:reimport-asset34af8651-e384-4c0f-9ca5-c1ae73e045ff (153ms)
2023-10-23 17:06:46-debug: %cImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\textures\load\loading05.pngbackground: #aaff85; color: #000;color: #000;
2023-10-23 17:06:46-debug: %cImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\textures\load\loading05.png@b47c0background: #aaff85; color: #000;color: #000;
2023-10-23 17:06:47-debug: %cImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\textures\load\loading05.png@b47c0@74afdbackground: #aaff85; color: #000;color: #000;
2023-10-23 17:06:47-debug: %cImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\textures\load\loading05.png@b47c0@8fd34background: #aaff85; color: #000;color: #000;
2023-10-23 17:06:47-debug: %cImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\textures\load\loading05.png@b47c0@bb97fbackground: #aaff85; color: #000;color: #000;
2023-10-23 17:06:47-debug: %cImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\textures\load\loading05.png@b47c0@7d38fbackground: #aaff85; color: #000;color: #000;
2023-10-23 17:06:47-debug: %cImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\textures\load\loading05.png@b47c0@e9a6dbackground: #aaff85; color: #000;color: #000;
2023-10-23 17:06:47-debug: %cImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\textures\load\loading05.png@b47c0@40c10background: #aaff85; color: #000;color: #000;
2023-10-23 17:06:47-debug: asset-db:reimport-asset34af8651-e384-4c0f-9ca5-c1ae73e045ff (1064ms)
2023-10-23 17:06:49-debug: %cImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\textures\load\loading05.pngbackground: #aaff85; color: #000;color: #000;
2023-10-23 17:06:49-debug: %cImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\textures\load\loading05.png@6c48abackground: #aaff85; color: #000;color: #000;
2023-10-23 17:06:49-debug: %cImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\textures\load\loading05.png@f9941background: #aaff85; color: #000;color: #000;
2023-10-23 17:06:49-debug: asset-db:reimport-asset34af8651-e384-4c0f-9ca5-c1ae73e045ff (135ms)
2023-10-23 17:07:25-debug: refresh db internal success
2023-10-23 17:07:26-debug: asset-db:worker-effect-data-processing (135ms)
2023-10-23 17:07:26-debug: refresh db assets success
2023-10-23 17:07:26-debug: asset-db:refresh-all-database (163ms)
2023-10-23 17:07:33-debug: refresh db internal success
2023-10-23 17:07:33-debug: asset-db:worker-effect-data-processing (101ms)
2023-10-23 17:07:33-debug: refresh db assets success
2023-10-23 17:07:33-debug: asset-db:refresh-all-database (130ms)
2023-10-23 17:09:12-debug: refresh db internal success
2023-10-23 17:09:12-debug: asset-db:worker-effect-data-processing (139ms)
2023-10-23 17:09:12-debug: refresh db assets success
2023-10-23 17:09:12-debug: asset-db:refresh-all-database (166ms)
2023-10-23 17:09:40-debug: refresh db internal success
2023-10-23 17:09:40-debug: asset-db:worker-effect-data-processing (134ms)
2023-10-23 17:09:40-debug: refresh db assets success
2023-10-23 17:09:40-debug: asset-db:refresh-all-database (165ms)
2023-10-23 17:09:44-debug: refresh db internal success
2023-10-23 17:09:45-debug: asset-db:worker-effect-data-processing (96ms)
2023-10-23 17:09:45-debug: refresh db assets success
2023-10-23 17:09:45-debug: asset-db:refresh-all-database (124ms)
2023-10-23 17:09:58-debug: refresh db internal success
2023-10-23 17:09:58-debug: asset-db:worker-effect-data-processing (106ms)
2023-10-23 17:09:58-debug: refresh db assets success
2023-10-23 17:09:58-debug: asset-db:refresh-all-database (130ms)
2023-10-23 17:10:13-debug: start remove asset E:\Cocos\Project\ROYALTEENPATTI\assets\textures\load\loading05.psb...
2023-10-23 17:10:13-debug: %cDestroy%c: E:\Cocos\Project\ROYALTEENPATTI\assets\textures\load\loading05.psbbackground: #ffb8b8; color: #000;color: #000;
2023-10-23 17:10:13-debug: start refresh asset from E:\Cocos\Project\ROYALTEENPATTI\assets\textures\load\loading05.psb...
2023-10-23 17:10:13-debug: refresh asset E:\Cocos\Project\ROYALTEENPATTI\assets\textures\load success
2023-10-23 17:10:13-debug: remove asset E:\Cocos\Project\ROYALTEENPATTI\assets\textures\load\loading05.psb success
2023-10-23 17:10:13-debug: refresh db internal success
2023-10-23 17:10:13-debug: %cImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\textures\loadbackground: #aaff85; color: #000;color: #000;
2023-10-23 17:10:13-debug: asset-db:worker-effect-data-processing (133ms)
2023-10-23 17:10:13-debug: refresh db assets success
2023-10-23 17:10:13-debug: asset-db:refresh-all-database (164ms)
2023-10-23 17:11:18-debug: %cImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\textures\load\loading\loading05_logo.pngbackground: #aaff85; color: #000;color: #000;
2023-10-23 17:11:18-debug: %cImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\textures\load\loading\loading05_logo.png@b47c0background: #aaff85; color: #000;color: #000;
2023-10-23 17:11:18-debug: %cImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\textures\load\loading\loading05_logo.png@b47c0@74afdbackground: #aaff85; color: #000;color: #000;
2023-10-23 17:11:18-debug: %cImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\textures\load\loading\loading05_logo.png@b47c0@8fd34background: #aaff85; color: #000;color: #000;
2023-10-23 17:11:18-debug: %cImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\textures\load\loading\loading05_logo.png@b47c0@bb97fbackground: #aaff85; color: #000;color: #000;
2023-10-23 17:11:18-debug: %cImport%c: E:\Cocos\Project\ROYALTEENPATTI\assets\textures\load\loading\loading05_logo.png@b47c0@7d38fbackground: #aaff85; color: #000;color: #000;
